mobile,firstName,lastName,package
722028369,Jane,Kariuki,50
2.54706E+11,Linda,Mutua,350
709640175,Grace,Omondi,2048
702815619,Alex,Odhiambo,100
25479,Daniel,Korir,350
07n8555463,David,Odhiambo,2048
2.54794E+11,Linda,Otieno,350
733425488,Irene,Mutiso,5120
2.54724E+11,Irene,Achieng,350
2.54722E+11,Jane,Kiptoo,5120
2547462875LV,David,Mwangi,350
719580364,Linda,Achieng,5120
2.54714E+11,Irene,Otieno,50
745507883,David,Mwangi,3072
2.54713E+11,Ann,Mutua,200
710256518,Linda,Mutua,100
2.54748E+11,Grace,Njoroge,2048
777120129,Grace,Mwangi,200
799508394,Peter,Ochieng,50
79281,John,Wambui,350
2.54706E+11,Mary,Ochieng,200
736783533,Kevin,Otieno,500
708960444,Jane,Kamau,500
2.54775E+11,Brian,Korir,5120
702038284,John,Wambui,2048
736916526,Brian,Kiptoo,3072
722855690,Kevin,Kamau,50
2.54751E+11,John,Odhiambo,50
727915888,Irene,Kariuki,200
779335427,John,Wambui,5120
792113099,Peter,Kiptoo,100
732015831,David,Njoroge,3072
743197760,Ann,Mutiso,500
724062066,Cynthia,Achieng,500
794787547,Rita,Kiptoo,2048
792479442,Linda,Odhiambo,200
790641588,David,Korir,3072
794026824,Mary,Omondi,1024
793445194,Brian,Omondi,500
717187489,Brian,Otieno,5120
701247567,Ann,Kamau,5120
730753779,Peter,Wambui,100
2.5471E+11,David,Mutua,1024
2.54706E+11,Kevin,Kamau,5120
755834946,Jane,Odhiambo,2048
725991688,Alex,Njoroge,50
754017091,Linda,Mutiso,500
710999462,Irene,Kariuki,200
773756688,Daniel,Achieng,200
2.54747E+11,Grace,Mutiso,200
2.54794E+11,Rita,Wambui,5120
779985174,Jane,Mwangi,350
795338789,Samuel,Ochieng,500
790,David,Korir,100
0V97870438,David,Achieng,500
25474811,Rita,Odhiambo,50
2.54771E+11,Ann,Ochieng,100
737343734,Samuel,Ochieng,500
709228429,Mary,Omondi,350
735892111,Brian,Mutua,350
2.54773E+11,Daniel,Achieng,3072
793958332,Grace,Njoroge,500
79,Kevin,Mwangi,50
2.54713E+11,David,Kariuki,5120
701655505,Rita,Kariuki,50
2.54716E+11,Samuel,Kariuki,50
753584731,Peter,Mutiso,100
718368499,Cynthia,Wambui,1024
790523941,Jane,Achieng,2048
2.54758E+11,John,Kariuki,3072
2.5471E+11,Alex,Njoroge,2048
731624720,Cynthia,Njoroge,50
729286955,Kevin,Mwangi,350
796802202,Linda,Korir,500
745075786,Alex,Otieno,3072
727691689,Cynthia,Mwangi,350
2.54721E+11,Irene,Otieno,2048
708994423,John,Omondi,350
796864467,Grace,Otieno,1024
2.54745E+11,Ann,Kamau,350
700431268,Kevin,Kariuki,1024
757372384,Cynthia,Mutiso,1024
746817145,Mary,Kiptoo,50
2.54701E+11,Irene,Kiptoo,2048
772746218,Mary,Mutua,50
2.54701E+11,Kevin,Kariuki,5120
737458785,Samuel,Korir,100
759107559,Grace,Njoroge,500
799849987,Ann,Wambui,50
791339996,Brian,Otieno,2048
713104241,Samuel,Odhiambo,50
701379147,Daniel,Korir,350
728766060,Mary,Otieno,500
2.5471E+11,Alex,Mwangi,100
713251216,Cynthia,Njoroge,200
733739892,Ann,Otieno,500
728366510,Samuel,Mutua,2048
73802,Daniel,Achieng,100
704242900,Jane,Njoroge,500
720,Ann,Mutua,3072
2.54798E+11,Peter,Omondi,2048
2.54722E+11,Ann,Achieng,200
2.54793E+11,Kevin,Mutiso,100
749379926,Ann,Korir,350
2.54705E+11,Mary,Mwangi,2048
790689327,David,Njoroge,100
752989860,David,Mwangi,100
2.54723E+11,David,Omondi,100
703806830,Cynthia,Odhiambo,50
790733015,Samuel,Ochieng,100
2.54709E+11,Mary,Kamau,50
729164527,Alex,Kiptoo,100
718173669,Alex,Mutua,50
2.54746E+11,Grace,Njoroge,500
2.54718E+11,Cynthia,Achieng,350
748141512,Kevin,Mutua,100
742025227,Brian,Wambui,3072
701963700,David,Wambui,5120
2.54774E+11,Kevin,Wambui,3072
2.54747E+11,Irene,Otieno,50
7978,David,Achieng,500
791839410,John,Kariuki,3072
728649839,Jane,Odhiambo,1024
736324704,Linda,Njoroge,50
746907886,Alex,Kariuki,1024
790631495,Ann,Mutiso,350
702206,Mary,Mwangi,2048
739,Irene,Kamau,2048
2.54741E+11,Ann,Korir,500
723923665,Irene,Kariuki,1024
2.54791E+11,Peter,Omondi,500
2.54793E+11,Daniel,Kamau,50
736914719,David,Wambui,200
2.54743E+11,Ann,Mutiso,100
724482887,Peter,Kariuki,50
701960243,John,Kamau,5120
2.54705E+11,Alex,Ochieng,50
2.54792E+11,Grace,Kiptoo,500
750839602,Daniel,Omondi,350
706083888,David,Omondi,5120
712001500,Jane,Otieno,3072
748891777,Samuel,Otieno,100
729779858,Kevin,Kamau,500
738805183,Brian,Mutua,350
701161911,Alex,Kiptoo,3072
705861432,Cynthia,Mwangi,2048
712342105,Jane,Korir,2048
799032626,Samuel,Kiptoo,350
2.54746E+11,Brian,Odhiambo,3072
795672372,Alex,Kamau,350
707663717,Rita,Wambui,1024
735047406,Grace,Wambui,500
716797589,Grace,Kamau,2048
714964885,Linda,Achieng,5120
771948022,Brian,Omondi,2048
745735598,Brian,Mutiso,3072
795046340,Linda,Wambui,500
710071389,Rita,Mutiso,2048
2.54726E+11,John,Kiptoo,50
776225805,Grace,Mutua,350
725351750,Grace,Kamau,5120
728307232,Kevin,Ochieng,3072
2.54743E+11,Samuel,Kiptoo,200
743424493,Daniel,Odhiambo,1024
079988I234,Linda,Mutiso,3072
2.54717E+11,Daniel,Korir,200
749173266,Linda,Njoroge,2048
2.54711E+11,Daniel,Kariuki,350
734361735,Jane,Kamau,3072
796979332,Samuel,Korir,50
742134657,David,Otieno,500
2.54703E+11,Irene,Mwangi,200
706564780,Linda,Otieno,2048
775068168,Jane,Mutua,50
717184562,Daniel,Otieno,3072
727727409,Ann,Wambui,5120
724329253,Jane,Kiptoo,350
748153326,Irene,Njoroge,2048
704516198,Peter,Odhiambo,5120
073U75v232,Brian,Kiptoo,1024
720462594,Kevin,Ochieng,50
2.5471E+11,Samuel,Mwangi,200
2.54723E+11,David,Ochieng,100
2.54705E+11,John,Njoroge,2048
725527740,Ann,Otieno,200
742850517,Ann,Ochieng,50
700696018,Alex,Mutua,500
713850761,Jane,Kariuki,5120
745819728,Peter,Ochieng,1024
S737856528,Rita,Otieno,2048
2.54738E+11,Grace,Mwangi,500
715040783,Peter,Kiptoo,1024
749744148,Peter,Wambui,500
730878124,Daniel,Ochieng,50
705623019,Cynthia,Njoroge,500
796639722,Cynthia,Korir,100
746804240,Cynthia,Mutiso,2048
2.54793E+11,John,Odhiambo,1024
079B216839,Ann,Kariuki,5120
2.54703E+11,Linda,Kariuki,1024
79,Ann,Wambui,50
2.54726E+11,Rita,Kiptoo,350
723050759,Rita,Mwangi,3072
2.54794E+11,Mary,Wambui,50
25471510,Irene,Odhiambo,100
071J474447,Peter,Ochieng,100
792602753,Samuel,Otieno,1024
790365172,Irene,Kariuki,5120
723305619,Rita,Omondi,1024
2.54713E+11,Ann,Kiptoo,350
2.54792E+11,Daniel,Mutua,200
723432505,David,Omondi,3072
751580727,David,Mwangi,3072
2.54739E+11,John,Otieno,2048
773672072,Grace,Kamau,5120
748932443,Alex,Mutua,500
748484247,Rita,Achieng,50
2.54742E+11,Ann,Otieno,100
795675472,John,Mutua,100
254794R36716,Grace,Mutua,200
2.54775E+11,Brian,Kariuki,1024
2.54748E+11,Mary,Njoroge,100
2.54718E+11,David,Achieng,350
791426845,David,Kamau,2048
758767512,Ann,Omondi,5120
733569573,John,Njoroge,1024
2.54772E+11,Daniel,Achieng,50
2.5471E+11,Ann,Mutua,200
754842521,Cynthia,Achieng,1024
746837455,Irene,Kiptoo,1024
700943298,Mary,Kamau,50
701045649,Brian,Omondi,5120
797618074,Kevin,Kamau,500
2.54705E+11,Samuel,Omondi,3072
752692879,Samuel,Otieno,3072
729081745,Daniel,Wambui,350
2.54708E+11,Brian,Omondi,350
703014404,Daniel,Kariuki,5120
719614687,Mary,Mwangi,3072
728821631,David,Wambui,2048
790470655,Alex,Kiptoo,50
759657182,Irene,Ochieng,2048
707147887,Rita,Odhiambo,5120
719095871,Mary,Wambui,2048
2.54746E+11,Grace,Kiptoo,100
717650943,Linda,Kiptoo,2048
716521976,Cynthia,Mutua,500
707489852,Mary,Njoroge,3072
07Z5748276,Brian,Mutiso,200
70253,Irene,Achieng,50
2.54703E+11,Jane,Mutiso,200
795253862,John,Achieng,100
2.5479E+11,Ann,Korir,350
2.54759E+11,Kevin,Otieno,5120
708130861,Grace,Kamau,350
773271496,David,Kiptoo,3072
779967040,Linda,Kamau,2048
2.54718E+11,John,Korir,350
740553412,Linda,Njoroge,200
719882999,Ann,Mutua,500
744507544,Mary,Wambui,100
2.54701E+11,Brian,Odhiambo,100
728277119,Rita,Otieno,1024
720396222,Ann,Mwangi,100
2.54728E+11,Irene,Mutiso,1024
2.54746E+11,Linda,Mutiso,100
2.54727E+11,Rita,Korir,2048
772271692,Kevin,Njoroge,2048
719099285,Samuel,Kariuki,200
742965576,Ann,Mutua,1024
2.5475E+11,Peter,Omondi,100
2.54709E+11,Ann,Mutiso,350
708420402,Ann,Mutiso,200
2.54746E+11,David,Odhiambo,500
2.54732E+11,Jane,Kiptoo,1024
744375792,Ann,Njoroge,200
702283759,Rita,Mutua,2048
702439052,Jane,Korir,5120
713102272,Irene,Mutua,50
717210986,Ann,Mwangi,3072
2.5475E+11,Irene,Achieng,100
2.5479E+11,Brian,Korir,350
721478540,Ann,Achieng,50
790801178,Irene,Mutua,200
799895340,Peter,Njoroge,5120
727529137,Rita,Njoroge,350
752,David,Njoroge,100
2.54726E+11,Brian,Odhiambo,2048
2.54725E+11,Rita,Odhiambo,5120
0713Mv9168,Irene,Kariuki,100
798112371,John,Wambui,1024
2.54758E+11,Samuel,Mutua,5120
743021776,Linda,Njoroge,5120
2.54792E+11,Daniel,Wambui,350
718282055,Peter,Mutiso,1024
2.54796E+11,Daniel,Wambui,2048
2.5478E+11,Grace,Kariuki,200
74,Rita,Njoroge,1024
2.54706E+11,David,Odhiambo,100
792039536,Rita,Achieng,350
755043411,Rita,Njoroge,3072
733040095,Rita,Otieno,1024
715640343,Jane,Mutiso,1024
2.54724E+11,Brian,Kariuki,200
73,Peter,Kariuki,3072
711823,Jane,Kariuki,1024
706733181,Jane,Mwangi,350
728455052,Brian,Njoroge,3072
742246224,Alex,Omondi,3072
2.54708E+11,Rita,Mutiso,1024
2.54711E+11,Rita,Omondi,100
2.54749E+11,Kevin,Mutua,200
2.54775E+11,Kevin,Omondi,1024
2.54759E+11,Irene,Mwangi,1024
722965506,Daniel,Achieng,350
2.54709E+11,Grace,Otieno,350
2.54726E+11,Grace,Kamau,350
2.54736E+11,Brian,Kariuki,350
702181697,David,Achieng,50
0T18617388,Grace,Kariuki,2048
754687457,Daniel,Njoroge,5120
729300636,Samuel,Wambui,500
747199307,Brian,Njoroge,50
733040134,Mary,Mutua,200
2.54746E+11,Daniel,Mutua,500
758112064,Cynthia,Mutiso,1024
774895950,Daniel,Kamau,100
798965386,Alex,Mwangi,3072
2.54725E+11,Daniel,Wambui,3072
726220084,John,Mutiso,5120
2.54775E+11,Irene,Mutiso,2048
727589082,Kevin,Kariuki,3072
727840480,Mary,Ochieng,1024
2.54794E+11,Mary,Otieno,50
2.54751E+11,Brian,Kamau,3072
796193172,Kevin,Mutua,3072
2.54726E+11,Peter,Wambui,3072
7514,Mary,Mutua,5120
752270447,Grace,Achieng,200
793930563,Peter,Mwangi,350
2.54703E+11,Brian,Odhiambo,3072
2.54715E+11,Grace,Mutua,5120
2.54749E+11,Kevin,Kamau,1024
2.54728E+11,Grace,Wambui,100
2.54712E+11,Linda,Omondi,200
2.547E+11,Jane,Mutiso,100
2.54741E+11,Brian,Mwangi,350
2.54715E+11,Jane,Achieng,50
2.54714E+11,Rita,Kariuki,100
702384048,Peter,Kariuki,50
709538432,Samuel,Odhiambo,50
797916608,Ann,Wambui,5120
796180560,Alex,Omondi,3072
2.5476E+11,Rita,Korir,500
707348571,Peter,Otieno,5120
g54706094h04,Kevin,Kamau,5120
749385763,Daniel,Achieng,500
Z797920612,David,Njoroge,500
725898517,Kevin,Kiptoo,5120
729625885,Cynthia,Ochieng,100
2.54719E+11,David,Otieno,500
2.54741E+11,Brian,Kiptoo,200
742325556,Brian,Njoroge,500
776517306,John,Omondi,100
702,Brian,Wambui,5120
713936658,David,Achieng,200
736009118,Jane,Korir,350
719147973,Jane,Odhiambo,5120
2.54757E+11,Linda,Wambui,5120
710248052,Ann,Otieno,3072
2.54722E+11,Rita,Kamau,3072
797575630,David,Otieno,200
25479067,Linda,Mutua,350
740710205,Daniel,Ochieng,5120
718041694,David,Njoroge,5120
790993514,Rita,Achieng,100
2.54704E+11,Grace,Kamau,1024
707515056,Kevin,Korir,3072
2.54792E+11,Mary,Wambui,2048
708664425,Grace,Kamau,2048
725506041,Samuel,Mwangi,2048
744282327,David,Njoroge,5120
729211741,Daniel,Mutiso,2048
2.54719E+11,Alex,Ochieng,5120
728890292,Ann,Ochieng,3072
798135344,Samuel,Odhiambo,3072
754999065,Samuel,Mutiso,3072
746466509,Peter,Omondi,100
799551120,Cynthia,Kamau,500
709903374,Mary,Achieng,100
2.54794E+11,Peter,Ochieng,100
2.54718E+11,Brian,Wambui,3072
717750634,Daniel,Odhiambo,100
2.54704E+11,John,Mwangi,50
2.54725E+11,Jane,Odhiambo,350
079127224y,Jane,Achieng,5120
25475,John,Otieno,3072
745499524,Samuel,Mutiso,50
748,Grace,Kariuki,500
726050939,Grace,Kamau,50
720216769,Rita,Korir,350
2.54721E+11,Jane,Omondi,2048
2.54754E+11,Mary,Korir,50
071R442107,Alex,Kamau,200
740730017,Rita,Odhiambo,50
722806426,Alex,Ochieng,50
752823614,Jane,Otieno,100
709158747,Daniel,Kariuki,1024
25474893F173,Linda,Mutiso,350
712228297,John,Wambui,1024
071W0728L5,Alex,Omondi,50
2.54728E+11,Peter,Mutua,3072
2.54717E+11,David,Ochieng,2048
791528931,Ann,Kiptoo,5120
774034918,Linda,Wambui,1024
709917049,Rita,Achieng,200
794100287,John,Mutua,5120
796450,Cynthia,Omondi,2048
2.54792E+11,Ann,Ochieng,200
717422138,Brian,Kiptoo,350
2.5473E+11,Rita,Ochieng,1024
705032262,Ann,Kiptoo,500
770408289,Cynthia,Achieng,500
799001699,Rita,Odhiambo,50
700680721,Peter,Kiptoo,500
796468259,Irene,Kiptoo,500
726666795,Rita,Njoroge,500
254,Alex,Otieno,1024
2.54739E+11,Linda,Achieng,100
2.54703E+11,John,Achieng,200
752365016,Daniel,Otieno,3072
723769288,Grace,Wambui,200
729691352,Irene,Mutua,50
2.5471E+11,Cynthia,Korir,500
752131920,Jane,Omondi,3072
2.54799E+11,Alex,Mutua,500
2.54799E+11,Samuel,Wambui,200
794513293,Ann,Kariuki,1024
713985515,Linda,Mutiso,2048
707338147,David,Mutua,500
2.54703E+11,Daniel,Kariuki,3072
725230159,Ann,Mutiso,200
2.54704E+11,David,Wambui,100
796861904,Samuel,Korir,350
70,Peter,Mutua,1024
707589475,Mary,Kariuki,350
752060836,Peter,Mutua,350
704767568,Samuel,Mutua,350
2.54716E+11,Irene,Achieng,5120
731150942,Cynthia,Odhiambo,500
7979,Mary,Otieno,5120
756137245,Brian,Omondi,500
796787146,Rita,Wambui,2048
2.5475E+11,Linda,Mwangi,3072
747909774,Kevin,Njoroge,500
792671833,Brian,Mwangi,200
798847077,David,Ochieng,200
2.547E+11,Daniel,Korir,5120
718350060,Daniel,Korir,500
729268275,Samuel,Odhiambo,3072
779756072,John,Odhiambo,5120
712108749,Ann,Odhiambo,5120
795812313,Samuel,Mutua,1024
2.54708E+11,Kevin,Kariuki,1024
723818768,Kevin,Achieng,100
723220976,Jane,Korir,1024
791920365,Linda,Kamau,5120
798040123,Peter,Achieng,500
2.54741E+11,Kevin,Kiptoo,50
725488130,Kevin,Achieng,5120
0751M21170,David,Korir,350
713625719,Alex,Achieng,500
744809242,Samuel,Wambui,5120
741697055,Ann,Odhiambo,5120
712760528,Brian,Mwangi,100
2.54701E+11,Irene,Mutiso,350
2.54726E+11,Kevin,Otieno,2048
723512501,Mary,Otieno,350
700918537,Mary,Ochieng,500
2.54707E+11,Mary,Kariuki,1024
797803298,Ann,Njoroge,2048
2.5472E+11,John,Njoroge,50
714249203,Alex,Ochieng,500
713582728,Rita,Korir,50
795852484,Cynthia,Kariuki,3072
071259012A,Linda,Kamau,1024
774610651,Cynthia,Kariuki,100
718738543,Ann,Achieng,2048
2.54742E+11,Jane,Mutua,350
706546536,John,Mutua,50
2.5474E+11,Linda,Mutiso,3072
745820227,Cynthia,Mutiso,200
2.54725E+11,Irene,Ochieng,500
712198293,Cynthia,Otieno,350
748357945,Ann,Njoroge,200
750548855,Daniel,Mutua,350
2.548E+11,Jane,Kariuki,2048
793451264,David,Mutua,50
2.55E+09,Irene,Wambui,3072
2.54742E+11,Rita,Ochieng,1024
2.54737E+11,Mary,Achieng,500
726931014,Peter,Mwangi,100
706560697,Rita,Kamau,3072
794454692,Grace,Mutiso,50
796069180,David,Achieng,1024
744906672,Irene,Mutiso,5120
743616619,Cynthia,Kiptoo,350
2.54738E+11,Linda,Mutua,5120
25472793010X,Kevin,Otieno,2048
720737172,Linda,Kiptoo,3072
794833703,Samuel,Kariuki,1024
717857715,John,Mutua,2048
742992731,Brian,Odhiambo,1024
702805505,Rita,Ochieng,50
2.54746E+11,Grace,Kariuki,1024
716888060,John,Korir,500
797071933,Linda,Wambui,50
2.54752E+11,Samuel,Ochieng,100
725999477,Peter,Kamau,500
2.54718E+11,Brian,Kariuki,2048
749248424,Irene,Odhiambo,50
774744946,Linda,Omondi,50
2.54727E+11,Linda,Mutua,200
2.54742E+11,Mary,Achieng,500
735163202,Kevin,Odhiambo,350
2547789,Daniel,Mutua,350
2.54712E+11,Grace,Mutiso,3072
747900996,David,Odhiambo,350
741595457,Alex,Odhiambo,350
2.54726E+11,Irene,Ochieng,350
70,Brian,Kariuki,2048
770840950,Mary,Korir,500
072608O475,Kevin,Wambui,500
2.54708E+11,David,Kariuki,1024
779907526,John,Mutiso,500
724821053,Linda,Korir,50
2.54792E+11,Mary,Ochieng,200
723570553,Grace,Mwangi,5120
724836994,Alex,Otieno,350
2.54724E+11,Rita,Kamau,1024
749188890,Rita,Wambui,200
790765417,Samuel,Kariuki,2048
2.54749E+11,Mary,Odhiambo,500
739194475,Brian,Kariuki,3072
728922889,Peter,Odhiambo,2048
2.54759E+11,Irene,Omondi,200
070963y063,Peter,Mutiso,200
730875365,Samuel,Mutiso,500
704694513,Samuel,Wambui,500
758050574,Samuel,Achieng,50
746210106,Alex,Achieng,500
254722,Peter,Mutua,350
2.54794E+11,Brian,Kiptoo,500
2.54737E+11,Jane,Omondi,3072
700220643,Rita,Kamau,5120
794466662,Irene,Njoroge,100
746251624,Cynthia,Mutua,5120
778962650,Linda,Odhiambo,5120
2.54734E+11,John,Kamau,200
715369564,Daniel,Mwangi,200
2.54797E+11,Cynthia,Kariuki,3072
773390884,Rita,Mwangi,500
702362420,David,Otieno,50
25470,Jane,Odhiambo,2048
743741035,Grace,Odhiambo,2048
710644249,Cynthia,Mwangi,1024
2.54702E+11,Alex,Wambui,500
2.54742E+11,Peter,Wambui,2048
2.54723E+11,Linda,Ochieng,50
2.54716E+11,Brian,Njoroge,3072
070815449z,Brian,Mutiso,200
775310390,Linda,Mutua,1024
724420305,Samuel,Omondi,350
708123327,Rita,Kariuki,350
794705062,John,Achieng,2048
707928775,John,Korir,50
0RC5621289,Brian,Kiptoo,5120
791713151,Rita,Omondi,1024
713467505,Brian,Kamau,2048
711035544,Irene,Njoroge,100
759068087,Linda,Wambui,3072
708635704,Jane,Mutiso,200
733988317,Grace,Omondi,5120
707175025,Irene,Ochieng,5120
754249310,David,Mutiso,5120
0c46507499,Mary,Kiptoo,2048
725152199,Daniel,Njoroge,350
792847195,David,Njoroge,500
2.54797E+11,Daniel,Ochieng,100
2.54714E+11,Mary,Wambui,100
700714797,Daniel,Kamau,500
708549129,Peter,Kiptoo,200
797892596,Daniel,Odhiambo,1024
773133294,Alex,Kariuki,1024
774691092,Jane,Omondi,2048
711084811,Daniel,Otieno,350
0792623J43,Rita,Kiptoo,1024
791355139,John,Omondi,5120
798753874,Irene,Achieng,350
719299614,Kevin,Achieng,100
729506001,Brian,Achieng,200
791326731,Daniel,Achieng,5120
2.54779E+11,Peter,Mutiso,350
750561466,Grace,Mwangi,500
794043679,John,Korir,2048
778821183,John,Mutiso,500
745393607,Peter,Wambui,5120
704554435,Daniel,Otieno,500
721736040,Samuel,Njoroge,100
2.54745E+11,Linda,Kamau,3072
2.54714E+11,Ann,Odhiambo,200
744754000,Kevin,Otieno,500
070435uq99,Mary,Njoroge,1024
726363206,Daniel,Mwangi,5120
2.54713E+11,Irene,Kariuki,350
745478971,Cynthia,Kiptoo,2048
709150247,Rita,Kariuki,1024
2.54795E+11,Cynthia,Omondi,100
738919416,Kevin,Achieng,2048
705300924,Daniel,Odhiambo,50
754663629,Irene,Kiptoo,5120
723878363,Mary,Otieno,3072
071111114y,Ann,Mutua,3072
708169616,Jane,Njoroge,1024
710175543,Mary,Kariuki,500
2.54722E+11,Irene,Odhiambo,3072
2.5475E+11,Ann,Odhiambo,350
794102479,Kevin,Ochieng,2048
2.54743E+11,Kevin,Mwangi,200
748625702,Samuel,Mutiso,350
2.54754E+11,Daniel,Kariuki,2048
2.5474E+11,David,Njoroge,2048
2.54771E+11,Grace,Omondi,350
732555167,Daniel,Ochieng,50
2.54704E+11,Linda,Kamau,100
757006310,Alex,Ochieng,2048
739388523,Jane,Odhiambo,100
747792316,Rita,Njoroge,3072
2.54718E+11,Samuel,Njoroge,500
703520736,Irene,Otieno,500
790246146,Peter,Achieng,1024
750112066,Brian,Mutiso,50
2.5474E+11,Jane,Korir,1024
2.54719E+11,Irene,Achieng,100
702539800,John,Wambui,3072
J7151151P1,Jane,Kamau,50
715157776,Rita,Ochieng,100
705303034,David,Odhiambo,2048
720,Alex,Mutiso,2048
2.54738E+11,Peter,Kariuki,350
739855332,Kevin,Mwangi,200
25471,Grace,Achieng,200
714302748,Rita,Njoroge,50
707053223,Brian,Kamau,2048
2.54749E+11,Grace,Ochieng,200
2.54702E+11,John,Wambui,500
75,Peter,Mwangi,3072
2.54715E+11,Ann,Odhiambo,1024
741298875,Kevin,Ochieng,3072
2.54741E+11,Peter,Wambui,200
2547995i5544,Brian,Mutiso,50
2.54738E+11,Cynthia,Kamau,100
741019745,Alex,Kamau,1024
793472034,Jane,Mutua,200
740797814,Rita,Mutua,200
757878455,Alex,Odhiambo,500
724045702,Alex,Achieng,200
723716689,John,Kiptoo,100
732157599,Cynthia,Wambui,2048
2y472452t553,David,Omondi,1024
738384684,Rita,Achieng,2048
716933672,Ann,Otieno,100
726,Jane,Otieno,2048
745598143,Daniel,Omondi,5120
722452603,Peter,Kamau,5120
79,Samuel,Omondi,1024
2.547E+11,Samuel,Kiptoo,3072
707975492,Mary,Achieng,1024
710434661,Cynthia,Otieno,2048
753441927,Irene,Omondi,5120
712833878,Alex,Otieno,350
700463303,Irene,Korir,5120
721876425,Jane,Ochieng,1024
790654126,Daniel,Omondi,100
744096678,Daniel,Odhiambo,100
2.54798E+11,Rita,Kariuki,1024
2.54778E+11,Linda,Korir,350
075827722W,Grace,Kamau,3072
790571904,Mary,Kariuki,5120
797041779,Ann,Omondi,2048
737373632,Ann,Odhiambo,3072
716461811,Peter,Kiptoo,1024
701163983,John,Kamau,2048
727797619,Irene,Omondi,3072
733000267,Peter,Njoroge,3072
2.54797E+11,Daniel,Korir,1024
2.54744E+11,Peter,Mutua,1024
708925556,Brian,Kariuki,5120
790350917,Irene,Mutiso,2048
254,John,Korir,5120
701418164,John,Njoroge,100
796345015,Grace,Mwangi,350
794229461,Irene,Achieng,5120
758584563,Daniel,Achieng,350
2.5471E+11,John,Mutua,100
2.54713E+11,Cynthia,Omondi,3072
795303558,David,Mutua,500
2.54748E+11,Jane,Kariuki,3072
747698717,Ann,Mwangi,2048
790329199,Grace,Omondi,350
716115615,Rita,Kiptoo,50
2.55E+16,Brian,Mwangi,350
728432918,Rita,Mwangi,500
796187419,Kevin,Mutua,350
793506328,Jane,Odhiambo,350
700098260,Samuel,Mutiso,2048
710658251,Brian,Ochieng,5120
711674955,Daniel,Otieno,1024
2.54712E+11,Kevin,Kiptoo,100
756190736,Daniel,Kiptoo,1024
079V637777,Samuel,Kamau,3072
791152185,Brian,Achieng,1024
2547371,Samuel,Wambui,500
746246993,Samuel,Njoroge,2048
2.54735E+11,John,Kamau,350
2.54736E+11,Daniel,Kiptoo,5120
752032475,Alex,Achieng,2048
792877206,David,Mwangi,50
723,Mary,Ochieng,2048
746238211,Samuel,Mwangi,500
2.54702E+11,Alex,Korir,50
747781287,Mary,Ochieng,3072
2.548E+11,Cynthia,Omondi,200
2.54731E+11,Rita,Kiptoo,500
2.54712E+11,Ann,Njoroge,350
701306897,Kevin,Otieno,500
702410705,Linda,Mutua,2048
716669834,Irene,Mwangi,2048
712858489,Brian,Kariuki,1024
2.5471E+11,Rita,Kariuki,2048
704910251,John,Kiptoo,50
2.54793E+11,Jane,Wambui,350
731810333,Peter,Wambui,2048
2.54717E+11,Rita,Otieno,2048
755418384,Alex,Odhiambo,5120
2.54797E+11,Cynthia,Mwangi,3072
792541145,Irene,Achieng,3072
717143767,Grace,Mwangi,100
728224274,John,Otieno,2048
732088366,Alex,Wambui,1024
2.54747E+11,Brian,Korir,100
741864491,Brian,Mwangi,2048
798925580,Rita,Mutiso,5120
709615717,John,Mutua,350
732140718,Samuel,Ochieng,5120
794644414,Kevin,Mutua,500
718781,Peter,Kamau,2048
2.54736E+11,Ann,Kariuki,100
2.54743E+11,Linda,Kamau,5120
2.54757E+11,Ann,Mutiso,1024
731360564,Cynthia,Ochieng,1024
703029220,Cynthia,Mwangi,500
758779505,Brian,Ochieng,200
2.5472E+11,Daniel,Ochieng,500
714088866,Mary,Ochieng,5120
799043062,Ann,Kiptoo,2048
715626131,Alex,Mutua,200
744164920,John,Odhiambo,500
2.54798E+11,Ann,Otieno,2048
706641258,Irene,Otieno,50
254,Alex,Mutua,350
2.54728E+11,Ann,Kariuki,2048
707708998,Irene,Korir,3072
715311953,Cynthia,Ochieng,350
737497,Cynthia,Korir,5120
772483098,Daniel,Mutua,500
736708482,Irene,Njoroge,350
705062020,Samuel,Njoroge,1024
2.54738E+11,Jane,Omondi,500
796642087,Grace,Kamau,200
744484726,Samuel,Omondi,50
2.54733E+11,John,Ochieng,2048
25470,Peter,Mutua,500
2.54705E+11,Linda,Otieno,2048
793076284,Grace,Omondi,100
727829172,Alex,Mwangi,50
793862742,Alex,Odhiambo,3072
732000239,Rita,Korir,350
745642879,Rita,Odhiambo,1024
709716615,Linda,Omondi,2048
2.5476E+11,Daniel,Otieno,1024
713220186,Irene,Kariuki,1024
2.54705E+11,Brian,Mwangi,100
713879670,Peter,Achieng,50
719777877,David,Achieng,200
791184856,Alex,Achieng,5120
2.54795E+11,Cynthia,Kamau,350
744034637,Irene,Omondi,3072
707778680,Samuel,Mutiso,3072
715791271,Mary,Otieno,2048
717892200,Rita,Otieno,1024
718700693,Peter,Otieno,200
793224011,Brian,Omondi,500
07a1799268,Mary,Achieng,2048
791667387,Daniel,Odhiambo,200
2.54793E+11,Brian,Omondi,350
723526247,Linda,Odhiambo,5120
706604913,Samuel,Njoroge,350
724207704,Linda,Njoroge,5120
735071725,Irene,Njoroge,5120
797520199,Alex,Mwangi,2048
